ensembl_transcript_id,sym,ensembl_peptide_id,Gene,Importance
ENSCGRT00001026504,Wasf2,ENSCGRP00001022259,20106,4.052869255564155e-06
ENSCGRT00001026222,Eloa,ENSCGRP00001021978,19861,4.042185838462649e-06
ENSCGRT00001031189,ENSCGRG00001024105,ENSCGRP00001026943,24335,4.003995824817999e-06
ENSCGRT00001026569,Dgat2,ENSCGRP00001022324,20166,3.998993841838221e-06
ENSCGRT00001023600,Pias1,ENSCGRP00001019356,17543,3.996049781036551e-06
ENSCGRT00001023864,Crkl,ENSCGRP00001019620,17781,3.94993596158752e-06
ENSCGRT00001006963,ENSCGRG00001005909,ENSCGRP00001004626,4403,3.9279402520421865e-06
ENSCGRT00001027918,Sphk2,ENSCGRP00001023672,21399,3.893702496372277e-06
ENSCGRT00001012964,Chrm3,ENSCGRP00001008816,8239,3.8932370239642255e-06
ENSCGRT00001026690,Dnajb2,ENSCGRP00001022445,20278,3.8688195530189035e-06
ENSCGRT00001024875,Oard1,ENSCGRP00001020631,18684,3.81772662677199e-06
ENSCGRT00001028917,Chaf1a,ENSCGRP00001024671,22303,3.8031207997492182e-06
ENSCGRT00001022013,Lctl,ENSCGRP00001017769,16102,3.7785404574796604e-06
ENSCGRT00001021743,Glt28d2,ENSCGRP00001017499,15864,3.7768102842310228e-06
ENSCGRT00001007960,ENSCGRG00001006796,non-coding,4956,3.7531252144413142e-06
ENSCGRT00001000432,Fgl2,ENSCGRP00001000408,375,3.729131751485702e-06
ENSCGRT00001025448,Plac8l1,ENSCGRP00001021204,19191,3.7066194070194064e-06
ENSCGRT00001011456,Shld2,ENSCGRP00001007421,7071,3.701563519197173e-06
ENSCGRT00001029365,Cmtr1,ENSCGRP00001025119,22697,3.6978686038667874e-06
ENSCGRT00001019976,ENSCGRG00001016260,ENSCGRP00001015733,14285,3.692490109307917e-06
ENSCGRT00001014178,Pnlip,ENSCGRP00001009958,9205,3.677806770617661e-06
ENSCGRT00001011209,Efcc1,ENSCGRP00001007194,6880,3.6714131650765306e-06
ENSCGRT00001013915,Atp7a,ENSCGRP00001009696,8984,3.6659231914775515e-06
ENSCGRT00001028953,ENSCGRG00001022538,ENSCGRP00001024707,22335,3.6656766250983576e-06
ENSCGRT00001019063,Snx22,ENSCGRP00001014825,13469,3.6356884701090594e-06
ENSCGRT00001026284,Kalrn,ENSCGRP00001022039,19919,3.6099837971272774e-06
ENSCGRT00001017782,Dlgap4,ENSCGRP00001013545,12336,3.5796103983302842e-06
ENSCGRT00001002175,Isoc2b,ENSCGRP00001001822,1657,3.5771348622862426e-06
ENSCGRT00001020487,Srl,ENSCGRP00001016243,14733,3.5752262576893615e-06
ENSCGRT00001023869,Smyd4,ENSCGRP00001019625,17784,3.5554640707307624e-06
ENSCGRT00001013861,Tfcp2,ENSCGRP00001009642,8938,3.54441938492854e-06
ENSCGRT00001032213,Fbxo2,ENSCGRP00001027965,25268,3.5368658438908066e-06
ENSCGRT00001015499,Yy1,ENSCGRP00001011270,10322,3.531573087383717e-06
ENSCGRT00001023297,Trp53inp2,ENSCGRP00001019053,17262,3.5308047101820825e-06
ENSCGRT00001019492,Gpr137b,ENSCGRP00001015252,13855,3.5202207784021403e-06
ENSCGRT00001019691,Ak8,ENSCGRP00001015449,14027,3.519005869110522e-06
ENSCGRT00001011241,Rapsn,ENSCGRP00001007223,6902,3.5187569958307695e-06
ENSCGRT00001025427,Arnt,ENSCGRP00001021183,19170,3.517096799603178e-06
ENSCGRT00001028749,Adgrg2,ENSCGRP00001024503,22151,3.5084117076547204e-06
ENSCGRT00001003096,C8g,ENSCGRP00001002369,2182,3.50336922407512e-06
ENSCGRT00001020097,Pitx1,ENSCGRP00001015854,14386,3.499120372418659e-06
ENSCGRT00001026931,2310033P09Rik,ENSCGRP00001022686,20498,3.4693342235037683e-06
ENSCGRT00001014351,Clec12b,ENSCGRP00001010130,9352,3.4578758021150072e-06
ENSCGRT00001030585,Ptcd1,ENSCGRP00001026339,23792,3.4540590423836953e-06
ENSCGRT00001026570,Yae1d1,ENSCGRP00001022325,20167,3.4124729969434874e-06
ENSCGRT00001011260,Gpbar1,ENSCGRP00001007241,6918,3.3984093210140055e-06
ENSCGRT00001006806,Fbln2,ENSCGRP00001004532,4318,3.383006356155585e-06
ENSCGRT00001016941,Dab2ip,ENSCGRP00001012706,11598,3.3573641984602427e-06
ENSCGRT00001023732,Dcaf12l1,ENSCGRP00001019488,17666,3.3518735794550016e-06
ENSCGRT00001020161,Ube2q2,ENSCGRP00001015918,14440,3.3397836488369653e-06
ENSCGRT00001027406,Ermp1,ENSCGRP00001023161,20932,3.339525794301627e-06
ENSCGRT00001019897,Baiap2l2,ENSCGRP00001015654,14210,3.323249215825311e-06
ENSCGRT00001003883,6820408C15Rik,ENSCGRP00001002818,2623,3.3118842194183145e-06
ENSCGRT00001021796,Plcd3,ENSCGRP00001017552,15913,3.3059287672574716e-06
ENSCGRT00001019732,Gipc3,ENSCGRP00001015489,14063,3.292613364864016e-06
ENSCGRT00001019380,Poc5,ENSCGRP00001015141,13752,3.2909676987269184e-06
ENSCGRT00001017496,ENSCGRG00001014450,ENSCGRP00001013259,12087,3.289124236208864e-06
ENSCGRT00001026437,Tbc1d8,ENSCGRP00001022192,20048,3.27114662960243e-06
ENSCGRT00001019591,ENSCGRG00001015984,ENSCGRP00001015350,13943,3.264189740699712e-06
ENSCGRT00001027475,Armcx1,ENSCGRP00001023230,20995,3.251500781212484e-06
ENSCGRT00001006954,Dnajc5g,ENSCGRP00001004621,4397,3.2353036906666423e-06
ENSCGRT00001007959,U1-ENSCGRG00001006795,non-coding,4955,3.222014771532192e-06
ENSCGRT00001015864,Atp23,ENSCGRP00001011632,10646,3.217267714284736e-06
ENSCGRT00001024255,Ankrd23,ENSCGRP00001020011,18130,3.2009028312367096e-06
ENSCGRT00001018881,Dyrk4,ENSCGRP00001014644,13302,3.190557952732335e-06
ENSCGRT00001029428,Neurl1b,ENSCGRP00001025182,22754,3.1547587456719364e-06
ENSCGRT00001027396,Ccpg1,ENSCGRP00001023151,20922,3.138693124419149e-06
ENSCGRT00001017737,Trim25,ENSCGRP00001013500,12297,3.1259004466386427e-06
ENSCGRT00001021407,Fuom,ENSCGRP00001017163,15563,3.1189343118861616e-06
ENSCGRT00001030023,Arhgap4,ENSCGRP00001025777,23285,3.109819493721944e-06
ENSCGRT00001022655,ENSCGRG00001018154,ENSCGRP00001018411,16680,3.0971213841657796e-06
ENSCGRT00001021240,ENSCGRG00001017155,ENSCGRP00001016996,15411,3.071695688221446e-06
ENSCGRT00001014877,Kif21a,ENSCGRP00001010653,9784,3.057896409154533e-06
ENSCGRT00001025859,Trhr,ENSCGRP00001021615,19544,3.0500673469381866e-06
ENSCGRT00001032479,Sin3a,ENSCGRP00001028231,25504,3.0481434084152804e-06
ENSCGRT00001024683,Nobox,ENSCGRP00001020439,18515,3.042184793050391e-06
ENSCGRT00001031599,Mmab,ENSCGRP00001027352,24711,3.027764728953388e-06
ENSCGRT00001008760,Tmem121b,ENSCGRP00001005670,5394,3.006679471556204e-06
ENSCGRT00001022444,Nrbp2,ENSCGRP00001018200,16484,3.0025047159839553e-06
ENSCGRT00001022267,Mark3,ENSCGRP00001018023,16330,2.9996356663184154e-06
ENSCGRT00001010705,Atp1a2,ENSCGRP00001006782,6495,2.985109832419282e-06
ENSCGRT00001023816,Usp1,ENSCGRP00001019572,17736,2.9704776026572332e-06
ENSCGRT00001016612,Lyrm7,ENSCGRP00001012379,11313,2.9554925776757497e-06
ENSCGRT00001030092,Prr35,ENSCGRP00001025846,23347,2.9514732663922006e-06
ENSCGRT00001023735,Hic1,ENSCGRP00001019491,17669,2.948529865951372e-06
ENSCGRT00001028776,Chpf,ENSCGRP00001024530,22172,2.940888935977292e-06
ENSCGRT00001007703,E2f7,ENSCGRP00001005051,4806,2.9323181609781372e-06
ENSCGRT00001031855,Mrpl21,ENSCGRP00001027607,24944,2.9300818386955086e-06
ENSCGRT00001032184,Spem2,ENSCGRP00001027936,25239,2.921370620349714e-06
ENSCGRT00001028248,Kif3a,ENSCGRP00001024002,21693,2.913884740002822e-06
ENSCGRT00001000919,Zkscan4,ENSCGRP00001000895,817,2.9115557827588535e-06
ENSCGRT00001001872,ENSCGRG00001001473,non-coding,1474,2.9038175961837747e-06
ENSCGRT00001032398,Ghdc,ENSCGRP00001028150,25430,2.883490611543056e-06
ENSCGRT00001008465,Fubp1,ENSCGRP00001005494,5237,2.8794569646213045e-06
ENSCGRT00001002188,Tnfrsf4,ENSCGRP00001001830,1665,2.878889126779301e-06
ENSCGRT00001021283,Morn5,ENSCGRP00001017039,15447,2.8730867779324662e-06
ENSCGRT00001016558,Il18bp,ENSCGRP00001012325,11264,2.869939277126782e-06
ENSCGRT00001019730,Ubqln2,ENSCGRP00001015487,14061,2.868559613290686e-06
ENSCGRT00001031517,Nrxn1,ENSCGRP00001027270,24636,2.863830663126217e-06
ENSCGRT00001021157,Aunip,ENSCGRP00001016913,15334,2.8600734023966886e-06
ENSCGRT00001030296,Rab24,ENSCGRP00001026050,23529,2.8598101637399653e-06
ENSCGRT00001025472,ENSCGRG00001020112,ENSCGRP00001021228,19213,2.858547902272152e-06
ENSCGRT00001016421,Nptn,ENSCGRP00001012188,11145,2.8432485549228364e-06
ENSCGRT00001014474,Wfdc6a,ENSCGRP00001010253,9450,2.8378196876818235e-06
ENSCGRT00001023854,Arhgef28,ENSCGRP00001019610,17771,2.813436379822989e-06
ENSCGRT00001026795,Tpm1,ENSCGRP00001022551,20373,2.811417701535055e-06
ENSCGRT00001012972,Ush2a,ENSCGRP00001008823,8245,2.80818656435108e-06
ENSCGRT00001021817,Scn9a,ENSCGRP00001017573,15929,2.7980006923516158e-06
ENSCGRT00001022397,Jpt1,ENSCGRP00001018153,16445,2.794654722633794e-06
ENSCGRT00001020906,ENSCGRG00001016926,ENSCGRP00001016662,15111,2.7891422124962532e-06
ENSCGRT00001024352,ENSCGRG00001019331,ENSCGRP00001020108,18221,2.78625363587306e-06
ENSCGRT00001019647,Myo19,ENSCGRP00001015405,13985,2.7764105586864475e-06
ENSCGRT00001008551,AK3,ENSCGRP00001005546,5282,2.774709464678445e-06
ENSCGRT00001017108,Eps15l1,ENSCGRP00001012873,11742,2.7645116970934798e-06
ENSCGRT00001030039,Gon4l,ENSCGRP00001025793,23300,2.7597700318759837e-06
ENSCGRT00001013932,Mamdc4,ENSCGRP00001009713,8998,2.757762378338007e-06
ENSCGRT00001020439,Cnot2,ENSCGRP00001016195,14689,2.7495673386702447e-06
ENSCGRT00001015690,Hoxc4,ENSCGRP00001011458,10495,2.740362709706679e-06
ENSCGRT00001021963,Gtf3c2,ENSCGRP00001017719,16062,2.7289140571831437e-06
ENSCGRT00001001082,Pomp,ENSCGRP00001001058,956,2.728723374375528e-06
ENSCGRT00001024971,Enkur,ENSCGRP00001020727,18765,2.7028965331617215e-06
ENSCGRT00001025894,Rnps1,ENSCGRP00001021650,19572,2.7020623898612137e-06
ENSCGRT00001030729,Map3k4,ENSCGRP00001026483,23916,2.691158351212782e-06
ENSCGRT00001029952,ENSCGRG00001023219,ENSCGRP00001025706,23219,2.676404025993488e-06
ENSCGRT00001022040,Taf9b,ENSCGRP00001017796,16127,2.6741622623493433e-06
ENSCGRT00001016680,Nsun3,ENSCGRP00001012446,11374,2.672261065487344e-06
ENSCGRT00001029477,Traf3ip2,ENSCGRP00001025231,22796,2.67180620917223e-06
ENSCGRT00001020065,Dmbx1,ENSCGRP00001015822,14360,2.6563541820089016e-06
ENSCGRT00001021117,Fbrsl1,ENSCGRP00001016873,15298,2.6553072165109884e-06
ENSCGRT00001020084,Trp53bp2,ENSCGRP00001015841,14373,2.6327168421334307e-06
ENSCGRT00001019205,Tanc1,ENSCGRP00001014966,13594,2.6282967288892036e-06
ENSCGRT00001012855,Svil,ENSCGRP00001008715,8153,2.6174727360293397e-06
ENSCGRT00001024786,Trim54,ENSCGRP00001020542,18605,2.615575530977824e-06
ENSCGRT00001001570,Rab33a,ENSCGRP00001001460,1306,2.612500755728512e-06
ENSCGRT00001019438,Ccne1,ENSCGRP00001015199,13808,2.6114236525224837e-06
ENSCGRT00001003999,Fosl1,ENSCGRP00001002884,2687,2.611259186913696e-06
ENSCGRT00001016889,1600014C10Rik,ENSCGRP00001012654,11553,2.6077631350674455e-06
ENSCGRT00001005923,Rnd1,ENSCGRP00001004004,3797,2.602903322897442e-06
ENSCGRT00001022785,Itgb3,ENSCGRP00001018541,16798,2.6014385236688133e-06
ENSCGRT00001032366,Pafah2,ENSCGRP00001028118,25401,2.5983542562167596e-06
ENSCGRT00001017695,Dcaf12,ENSCGRP00001013458,12261,2.5880741571451412e-06
ENSCGRT00001015784,Tmem132e,ENSCGRP00001011552,10575,2.5853355460279627e-06
ENSCGRT00001023907,Armt1,ENSCGRP00001019663,17819,2.5705835995030384e-06
ENSCGRT00001029225,Wfs1,ENSCGRP00001024979,22578,2.538049470251172e-06
ENSCGRT00001030014,Tmem214,ENSCGRP00001025768,23277,2.5366160055699354e-06
ENSCGRT00001013968,Prkab1,ENSCGRP00001009749,9030,2.5308177465762384e-06
ENSCGRT00001020554,ENSCGRG00001016675,ENSCGRP00001016310,14788,2.5285516060212692e-06
ENSCGRT00001000216,Uckl1,ENSCGRP00001000192,184,2.511322298047277e-06
ENSCGRT00001025308,Klhl26,ENSCGRP00001021064,19064,2.504604703288256e-06
ENSCGRT00001014764,ENSCGRG00001012410,ENSCGRP00001010543,9697,2.5030205014266155e-06
ENSCGRT00001020955,Acox1,ENSCGRP00001016711,15150,2.502883355213171e-06
ENSCGRT00001016392,Cfap45,ENSCGRP00001012159,11118,2.499289670888283e-06
ENSCGRT00001020836,Tsc22d2,ENSCGRP00001016592,15050,2.4985325869448853e-06
ENSCGRT00001003078,Zfp469,ENSCGRP00001002359,2172,2.4735811946555236e-06
ENSCGRT00001026258,Cdk5rap1,ENSCGRP00001022014,19894,2.4671301417198196e-06
ENSCGRT00001001382,Tchp,ENSCGRP00001001327,1183,2.457504832286004e-06
ENSCGRT00001025473,Anxa1,ENSCGRP00001021229,19214,2.4504735995967878e-06
ENSCGRT00001023774,Ica1l,ENSCGRP00001019530,17702,2.444101302655191e-06
ENSCGRT00001020118,Camk2d,ENSCGRP00001015875,14405,2.443684112255981e-06
ENSCGRT00001004392,Ercc4,ENSCGRP00001003112,2931,2.439666662079429e-06
ENSCGRT00001018596,Fgf8,ENSCGRP00001014359,13042,2.3791597151505996e-06
ENSCGRT00001021693,Rspo1,ENSCGRP00001017449,15818,2.3687998253577314e-06
ENSCGRT00001029752,MT1,ENSCGRP00001025506,23039,2.3685938410965775e-06
ENSCGRT00001025550,ENSCGRG00001020194,ENSCGRP00001021306,19283,2.3665628834358193e-06
ENSCGRT00001019911,ENSCGRG00001016214,ENSCGRP00001015668,14224,2.3460502959836273e-06
ENSCGRT00001001711,ENSCGRG00001001327,ENSCGRP00001001551,1383,2.343554603153725e-06
ENSCGRT00001004904,Snord45c,non-coding,3219,2.343453816004197e-06
ENSCGRT00001025936,Cert1,ENSCGRP00001021692,19607,2.3417985929046224e-06
ENSCGRT00001000437,Wdr93,ENSCGRP00001000413,379,2.339254987219827e-06
ENSCGRT00001027761,Rara,ENSCGRP00001023515,21254,2.3339174148404224e-06
ENSCGRT00001021945,Gtf3c2,ENSCGRP00001017701,16044,2.333505719881365e-06
ENSCGRT00001000582,Gas2l1,ENSCGRP00001000558,514,2.3225261236842254e-06
ENSCGRT00001015795,POFUT1,ENSCGRP00001011563,10586,2.310249252360611e-06
ENSCGRT00001024188,Ets2,ENSCGRP00001019944,18069,2.3081296366246033e-06
ENSCGRT00001020797,ELOVL6,ENSCGRP00001016553,15016,2.3072850814339e-06
ENSCGRT00001002365,Dcun1d4,ENSCGRP00001001931,1768,2.302666247239981e-06
ENSCGRT00001028695,Lpcat4,ENSCGRP00001024449,22105,2.3008030093122315e-06
ENSCGRT00001020127,Camk2d,ENSCGRP00001015884,14413,2.295800268498876e-06
ENSCGRT00001016287,Nckap5l,ENSCGRP00001012054,11030,2.2907477541601398e-06
ENSCGRT00001008368,Gm23187,non-coding,5181,2.2709571083838124e-06
ENSCGRT00001009927,ENSCGRG00001008545,ENSCGRP00001006327,6030,2.2618270520083166e-06
ENSCGRT00001006936,SNORD62-ENSCGRG00001005889,non-coding,4386,2.238249004875367e-06
ENSCGRT00001001055,Lrrc8a,ENSCGRP00001001031,932,2.2360115477066744e-06
ENSCGRT00001030789,Fdxacb1,ENSCGRP00001026543,23973,2.23569224917834e-06
ENSCGRT00001022469,Anapc7,ENSCGRP00001018225,16505,2.2352026938095345e-06
ENSCGRT00001027560,Tc2n,ENSCGRP00001023314,21075,2.2313660148933755e-06
ENSCGRT00001031623,Plpp1,ENSCGRP00001027376,24733,2.2273609964710677e-06
ENSCGRT00001016786,Lsm2,ENSCGRP00001012552,11467,2.226381207019047e-06
ENSCGRT00001000597,Mrpl23,ENSCGRP00001000573,526,2.2259875636404334e-06
ENSCGRT00001014266,ENSCGRG00001012033,ENSCGRP00001010046,9280,2.2145681342053443e-06
ENSCGRT00001012890,Gtf2ird1,ENSCGRP00001008748,8181,2.2121456579604544e-06
ENSCGRT00001001268,Eml4,ENSCGRP00001001243,1117,2.2085501055834584e-06
ENSCGRT00001018271,Palm3,ENSCGRP00001014034,12767,2.2059033442739175e-06
ENSCGRT00001016880,Mapk7,ENSCGRP00001012645,11545,2.1907661423843497e-06
ENSCGRT00001018686,Ddx19b,ENSCGRP00001014449,13122,2.1795243864969727e-06
ENSCGRT00001027862,Osgepl1,ENSCGRP00001023616,21346,2.1741072383478238e-06
ENSCGRT00001025787,Ambra1,ENSCGRP00001021543,19488,2.1740005271041475e-06
ENSCGRT00001016032,Shroom3,ENSCGRP00001011799,10800,2.1729422669522274e-06
ENSCGRT00001024280,Nsmf,ENSCGRP00001020036,18152,2.172670839783339e-06
ENSCGRT00001018940,Il1rl2,ENSCGRP00001014702,13353,2.1722095449013197e-06
ENSCGRT00001005282,U6-ENSCGRG00001004453,non-coding,3446,2.1469478327260928e-06
ENSCGRT00001007563,U1-ENSCGRG00001006449,non-coding,4721,2.1418951952299866e-06
ENSCGRT00001031555,Frmd5,ENSCGRP00001027308,24670,2.1415858488050268e-06
ENSCGRT00001004600,Bcl7b,ENSCGRP00001003228,3042,2.1415790529328884e-06
ENSCGRT00001022368,Btnl1,ENSCGRP00001018124,16417,2.137400631688204e-06
ENSCGRT00001006279,Pdia5,ENSCGRP00001004218,3993,2.1290685612071036e-06
ENSCGRT00001011677,Arl11,ENSCGRP00001007620,7231,2.1154256656447707e-06
ENSCGRT00001025759,Muc20,ENSCGRP00001021515,19467,2.11144385302903e-06
ENSCGRT00001024382,Alkbh7,ENSCGRP00001020138,18250,2.104731642015159e-06
ENSCGRT00001029196,Asap2,ENSCGRP00001024950,22554,2.1009319903144736e-06
ENSCGRT00001019409,Hao1,ENSCGRP00001015170,13779,2.0946181374126735e-06
ENSCGRT00001025250,Fam172a,ENSCGRP00001021006,19011,2.0883562960162135e-06
ENSCGRT00001018390,St6galnac6,ENSCGRP00001014153,12867,2.0799326359909533e-06
ENSCGRT00001013539,Cnot6,ENSCGRP00001009337,8678,2.0663068900733635e-06
ENSCGRT00001023417,Npc1,ENSCGRP00001019173,17376,2.064387272246468e-06
ENSCGRT00001000712,ENSCGRG00001000534,ENSCGRP00001000688,635,2.064334654669519e-06
ENSCGRT00001029764,Fam222a,ENSCGRP00001025518,23049,2.053643752909771e-06
ENSCGRT00001028518,Zfp276,ENSCGRP00001024272,21941,2.05345227785417e-06
ENSCGRT00001021081,Apba1,ENSCGRP00001016837,15270,2.0530573467353745e-06
ENSCGRT00001018785,Ubp1,ENSCGRP00001014548,13215,2.044592173704646e-06
ENSCGRT00001021311,ENSCGRG00001017212,ENSCGRP00001017067,15472,2.0441173197105424e-06
ENSCGRT00001000386,ENSCGRG00001000303,ENSCGRP00001000362,333,2.0425648073991334e-06
ENSCGRT00001001128,Pigyl,ENSCGRP00001001104,995,2.018876735912591e-06
ENSCGRT00001014006,Vipr1,ENSCGRP00001009787,9061,2.008145508254042e-06
ENSCGRT00001020781,Pvalb,ENSCGRP00001016537,15000,2.005709061084317e-06
ENSCGRT00001031722,Larp6,ENSCGRP00001027475,24823,1.9961767242849113e-06
ENSCGRT00001016433,Hdgfl3,ENSCGRP00001012200,11156,1.9911963530394915e-06
ENSCGRT00001019973,Lnpep,ENSCGRP00001015730,14282,1.9886896557448363e-06
ENSCGRT00001023925,Incenp,ENSCGRP00001019681,17836,1.9851762639919853e-06
ENSCGRT00001031239,Sync,ENSCGRP00001026992,24382,1.9652641565781928e-06
ENSCGRT00001020325,Pgpep1,ENSCGRP00001016081,14586,1.9648857078486605e-06
ENSCGRT00001008147,2310011J03Rik,ENSCGRP00001005307,5051,1.9596553717782522e-06
ENSCGRT00001018971,Acbd5,ENSCGRP00001014733,13383,1.9592015560612904e-06
ENSCGRT00001022453,Abca13,ENSCGRP00001018209,16493,1.958768878660779e-06
ENSCGRT00001030070,Rtn2,ENSCGRP00001025824,23327,1.9582579823066215e-06
ENSCGRT00001027898,Dynll2,ENSCGRP00001023652,21381,1.957011127524872e-06
ENSCGRT00001021734,Uqcrq,ENSCGRP00001017490,15856,1.9561050476115485e-06
ENSCGRT00001016306,Glo1,ENSCGRP00001012073,11046,1.9384329774928114e-06
ENSCGRT00001000607,Ninl,ENSCGRP00001000583,536,1.9305161244694646e-06
ENSCGRT00001026707,Usp48,ENSCGRP00001022462,20291,1.9243844378174918e-06
ENSCGRT00001031381,Dyrk2,ENSCGRP00001027134,24512,1.921189312724927e-06
ENSCGRT00001012980,ENSCGRG00001011030,ENSCGRP00001008830,8251,1.904315109834641e-06
ENSCGRT00001009741,U2-ENSCGRG00001008372,non-coding,5921,1.8980214137392786e-06
ENSCGRT00001004728,Actl7a,ENSCGRP00001003302,3116,1.895925618462781e-06
ENSCGRT00001019627,ENSCGRG00001016006,ENSCGRP00001015386,13968,1.887807339482974e-06
ENSCGRT00001001171,ENSCGRG00001000882,ENSCGRP00001001147,1035,1.8799172994816142e-06
ENSCGRT00001028720,Ptpro,ENSCGRP00001024474,22127,1.8669145987114565e-06
ENSCGRT00001032111,Sgsm2,ENSCGRP00001027863,25180,1.8648630649207098e-06
ENSCGRT00001020625,Ssrp1,ENSCGRP00001016381,14851,1.8633246097732803e-06
ENSCGRT00001023200,Otogl,ENSCGRP00001018956,17175,1.860033110106387e-06
ENSCGRT00001030454,Efcab6,ENSCGRP00001026208,23671,1.8595698346672375e-06
ENSCGRT00001017995,Calm1,ENSCGRP00001013758,12520,1.8575277712906215e-06
ENSCGRT00001014075,Gltp,ENSCGRP00001009856,9121,1.8546179041310747e-06
ENSCGRT00001029457,Pbdc1,ENSCGRP00001025211,22777,1.8470232182829486e-06
ENSCGRT00001013221,Mtf1,ENSCGRP00001009050,8435,1.8464570538976567e-06
ENSCGRT00001008810,Rps6ka3,ENSCGRP00001005698,5420,1.8439219241162446e-06
ENSCGRT00001032571,Ero1b,ENSCGRP00001028323,25588,1.842965670946329e-06
ENSCGRT00001032131,Marco,ENSCGRP00001027883,25197,1.8386209604367582e-06
ENSCGRT00001022082,Tinf2,ENSCGRP00001017838,16165,1.8377023729647639e-06
ENSCGRT00001028811,Slc22a19,ENSCGRP00001024565,22204,1.831860147481241e-06
ENSCGRT00001017691,Apol8,ENSCGRP00001013454,12257,1.8288277070830107e-06
ENSCGRT00001021095,ENSCGRG00001017005,ENSCGRP00001016851,15281,1.8246122380924267e-06
ENSCGRT00001030644,Egflam,ENSCGRP00001026398,23844,1.7981250364547516e-06
ENSCGRT00001003011,Nploc4,ENSCGRP00001002316,2133,1.7853682233542897e-06
ENSCGRT00001003938,Rnf40,ENSCGRP00001002849,2654,1.7848524965297775e-06
ENSCGRT00001021164,Arl2bp,ENSCGRP00001016920,15341,1.7824550053351396e-06
ENSCGRT00001026438,Tmem86b,ENSCGRP00001022193,20049,1.7818864701042302e-06
ENSCGRT00001014221,Gad1,ENSCGRP00001010001,9241,1.7771844247234885e-06
ENSCGRT00001004689,ENSCGRG00001003940,ENSCGRP00001003277,3091,1.7757295330160486e-06
ENSCGRT00001013304,Tmem47,ENSCGRP00001009125,8500,1.7686920362016887e-06
ENSCGRT00001019432,Clasrp,ENSCGRP00001015193,13802,1.7672629198704789e-06
ENSCGRT00001011031,Cyfip1,ENSCGRP00001007031,6734,1.7610192683248415e-06
ENSCGRT00001021520,D930020B18Rik,ENSCGRP00001017276,15661,1.7580470229218787e-06
ENSCGRT00001028472,Cldn11,ENSCGRP00001024226,21899,1.7558858077452326e-06
ENSCGRT00001000954,Cd34,ENSCGRP00001000930,849,1.7458658038394868e-06
ENSCGRT00001024930,Klhl32,ENSCGRP00001020686,18734,1.7408474336248506e-06
ENSCGRT00001031481,Apoa2,ENSCGRP00001027234,24603,1.7381255891558324e-06
ENSCGRT00001021245,Btla,ENSCGRP00001017001,15416,1.7312389741525654e-06
ENSCGRT00001019763,Tmem200a,ENSCGRP00001015520,14092,1.7165935272369576e-06
ENSCGRT00001025506,Prkd3,ENSCGRP00001021262,19244,1.708795751244889e-06
ENSCGRT00001030619,ENSCGRG00001023707,ENSCGRP00001026373,23824,1.7012602876227365e-06
ENSCGRT00001010845,Palld,ENSCGRP00001006874,6586,1.6995474335810288e-06
ENSCGRT00001010826,Snord99,non-coding,6569,1.6994933835520086e-06
ENSCGRT00001015976,Nnmt,ENSCGRP00001011743,10750,1.694677099947172e-06
ENSCGRT00001031093,Zdhhc16,ENSCGRP00001026847,24254,1.6900488013814473e-06
ENSCGRT00001002127,ENSCGRG00001001693,ENSCGRP00001001795,1628,1.6878531352699548e-06
ENSCGRT00001027142,Akt1s1,ENSCGRP00001022897,20685,1.681579003651006e-06
ENSCGRT00001026956,Myl9,ENSCGRP00001022711,20522,1.6797900421811374e-06
ENSCGRT00001025897,ENSCGRG00001020433,ENSCGRP00001021653,19574,1.6661559731253453e-06
ENSCGRT00001025488,Ctps2,ENSCGRP00001021244,19229,1.665564718045057e-06
ENSCGRT00001021135,Mark4,ENSCGRP00001016891,15313,1.6544612530712627e-06
ENSCGRT00001016716,ENSCGRG00001013885,ENSCGRP00001012482,11406,1.6496009579521493e-06
ENSCGRT00001027455,Mmd,ENSCGRP00001023210,20976,1.6466258048135805e-06
ENSCGRT00001014118,Aplf,ENSCGRP00001009899,9160,1.6368282838314568e-06
ENSCGRT00001012801,Ppm1j,ENSCGRP00001008668,8116,1.6357059445312618e-06
ENSCGRT00001032091,ENSCGRG00001024724,ENSCGRP00001027843,25160,1.6348267858868366e-06
ENSCGRT00001012848,Eif5b,ENSCGRP00001008709,8149,1.6334224738032202e-06
